"Data","Header","LogDistance","LogTime","LogLatitude","LogLongitude","LogOrigin","LogLatitude2","LogLongitude2","LogOrigin2","LogValidity","LogBottomDepth","SampleChannelDepthUpper","SampleChannelDepthLower","SamplePingAxisInterval","SamplePingAxisIntervalType","SamplePingAxisIntervalUnit","SampleSvThreshold","InstrumentID","CalibrationID","DataAcquisitionID","DataProcessingID","SamplePingAxisIntervalOrigin","DataSaCategory","EchoTypeID","DataType","DataUnit","DataValue","CruiseLocalID","Haul","HerringEchoIntegral","StickleEchoIntegral","HerringCrossSection","StickleCrossSection","HerringDensity","StickleDensity"
"Data","Record",1357,"2022-10-14T05:58",55.776,16.18996,"start",NA,NA,NA,"V",NA,10,62,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",72.6,"BIAS_2022_SWE",46,0.674033706650666,0.00250218894989477,0.00695909,0.0006643309375,7031.78822271854,273.446421817982
"Data","Record",1358,"2022-10-14T06:05",55.77629,16.16044,"start",NA,NA,NA,"V",NA,10,62,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",97.9,"BIAS_2022_SWE",46,0.674033706650666,0.00250218894989477,0.00695909,0.0006643309375,9482.25987609015,368.738356693945
"Data","Record",1359,"2022-10-14T06:12",55.77643,16.13095,"start",NA,NA,NA,"V",NA,10,62,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",10.9,"BIAS_2022_SWE",46,0.674033706650666,0.00250218894989477,0.00695909,0.0006643309375,1055.73679927868,41.054628069091
"Data","Record",1360,"2022-10-14T06:18",55.77665,16.10137,"start",NA,NA,NA,"V",NA,10,63,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",50.5,"BIAS_2022_SWE",46,0.674033706650666,0.00250218894989477,0.00695909,0.0006643309375,4891.25764803425,190.20722178799
"Data","Record",1361,"2022-10-14T06:25",55.77694,16.07183,"start",NA,NA,NA,"V",NA,10,63,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",119,"BIAS_2022_SWE",46,0.674033706650666,0.00250218894989477,0.00695909,0.0006643309375,11525.9338636847,448.211077084571
"Data","Record",1362,"2022-10-14T06:32",55.77708,16.04232,"start",NA,NA,NA,"V",NA,10,63,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",36.6,"BIAS_2022_SWE",46,0.674033706650666,0.00250218894989477,0.00695909,0.0006643309375,3544.95108748621,137.853154800801
"Data","Record",1363,"2022-10-14T06:38",55.77737,16.0128,"start",NA,NA,NA,"V",NA,10,63,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",168.3,"BIAS_2022_SWE",46,0.674033706650666,0.00250218894989477,0.00695909,0.0006643309375,16300.9636072112,633.898523305322
"Data","Record",1364,"2022-10-14T06:45",55.77791,15.98325,"start",NA,NA,NA,"V",NA,10,62,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",40.8,"BIAS_2022_SWE",46,0.674033706650666,0.00250218894989477,0.00695909,0.0006643309375,3951.74875326331,153.672369286139
"Data","Record",1365,"2022-10-14T06:52",55.77805,15.95378,"start",NA,NA,NA,"V",NA,10,62,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",58.8,"BIAS_2022_SWE",46,0.674033706650666,0.00250218894989477,0.00695909,0.0006643309375,5695.16732087948,221.469002794729
"Data","Record",1366,"2022-10-14T06:59",55.77801,15.92427,"start",NA,NA,NA,"V",NA,10,61,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",19.3,"BIAS_2022_SWE",46,0.674033706650666,0.00250218894989477,0.00695909,0.0006643309375,1869.33213083289,72.6930570397665
"Data","Record",1367,"2022-10-14T07:05",55.7778,15.89474,"start",NA,NA,NA,"V",NA,10,59,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",22,"BIAS_2022_SWE",46,0.674033706650666,0.00250218894989477,0.00695909,0.0006643309375,2130.84491597531,82.8625520660551
"Data","Record",1368,"2022-10-14T07:12",55.77758,15.86514,"start",NA,NA,NA,"V",NA,10,58,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",69.9,"BIAS_2022_SWE",46,0.674033706650666,0.00250218894989477,0.00695909,0.0006643309375,6770.27543757611,263.276926791693
"Data","Record",1369,"2022-10-14T07:19",55.76726,15.8445,"start",NA,NA,NA,"V",NA,10,60,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",27.1,"BIAS_2022_SWE",47,0.704671581548213,0,0.007119959375,0,2682.12202544436,0
"Data","Record",1370,"2022-10-14T07:26",55.75152,15.85196,"start",NA,NA,NA,"V",NA,10,62,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",64.6,"BIAS_2022_SWE",47,0.704671581548213,0,0.007119959375,0,6393.54549238766,0
"Data","Record",1371,"2022-10-14T07:33",55.73647,15.8645,"start",NA,NA,NA,"V",NA,10,65,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",187.7,"BIAS_2022_SWE",47,0.704671581548213,0,0.007119959375,0,18576.9115932069,0
"Data","Record",1372,"2022-10-14T07:39",55.72136,15.87702,"start",NA,NA,NA,"V",NA,10,67,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",104.5,"BIAS_2022_SWE",47,0.704671581548213,0,0.007119959375,0,10342.5000612153,0
"Data","Record",1373,"2022-10-14T07:46",55.70629,15.88937,"start",NA,NA,NA,"V",NA,10,69,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",21.4,"BIAS_2022_SWE",47,0.704671581548213,0,0.007119959375,0,2117.98565846898,0
"Data","Record",1374,"2022-10-14T07:53",55.69113,15.90163,"start",NA,NA,NA,"V",NA,10,70,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",156.4,"BIAS_2022_SWE",47,0.704671581548213,0,0.007119959375,0,15479.1101394649,0
"Data","Record",1382,"2022-10-14T10:20",55.57106,15.98496,"start",NA,NA,NA,"V",NA,10,79,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",38.6,"BIAS_2022_SWE",47,0.704671581548213,0,0.007119959375,0,3820.29188864031,0
"Data","Record",1383,"2022-10-14T10:26",55.55585,15.99599,"start",NA,NA,NA,"V",NA,10,79,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",40.4,"BIAS_2022_SWE",47,0.704671581548213,0,0.007119959375,0,3998.44021505359,0
"Data","Record",1384,"2022-10-14T10:33",55.53988,15.98793,"start",NA,NA,NA,"V",NA,10,80,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",45.9,"BIAS_2022_SWE",47,0.704671581548213,0,0.007119959375,0,4542.7823235386,0
"Data","Record",1390,"2022-10-14T13:23",55.45782,15.93154,"start",NA,NA,NA,"V",NA,10,86,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",56.5,"BIAS_2022_SWE",48,0.719084906375759,0.00176083319917095,0.00845126930555556,0.000619645,4807.36037881586,160.55495606865
"Data","Record",1391,"2022-10-14T13:30",55.44638,15.91023,"start",NA,NA,NA,"V",NA,10,87,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",208.3,"BIAS_2022_SWE",48,0.719084906375759,0.00176083319917095,0.00845126930555556,0.000619645,17723.4188833158,591.922076975218
"Data","Record",1395,"2022-10-14T13:58",55.3881,15.8656,"start",NA,NA,NA,"V",NA,10,91,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",74.6,"BIAS_2022_SWE",54,0.761416338666773,0.000233898167796004,0.00750326541666667,0.00077455625,7570.25850883141,22.5274837270784
"Data","Record",1396,"2022-10-14T14:05",55.37152,15.86309,"start",NA,NA,NA,"V",NA,10,93,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",364.8,"BIAS_2022_SWE",54,0.761416338666773,0.000233898167796004,0.00750326541666667,0.00077455625,37019.1729761622,110.161207287376
"Data","Record",1397,"2022-10-14T14:12",55.35495,15.86031,"start",NA,NA,NA,"V",NA,10,93,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",158.2,"BIAS_2022_SWE",54,0.761416338666773,0.000233898167796004,0.00750326541666667,0.00077455625,16053.8189825352,47.772760397102
"Data","Record",1398,"2022-10-14T14:19",55.33837,15.85734,"start",NA,NA,NA,"V",NA,10,94,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",310.3,"BIAS_2022_SWE",54,0.761416338666773,0.000233898167796004,0.00750326541666667,0.00077455625,31488.6221888792,93.7034611328746
"Data","Record",1399,"2022-10-14T14:26",55.32181,15.85437,"start",NA,NA,NA,"V",NA,10,94,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",237.5,"BIAS_2022_SWE",54,0.761416338666773,0.000233898167796004,0.00750326541666667,0.00077455625,24101.0240730222,71.7195359943851
"Data","Record",1400,"2022-10-14T14:32",55.30526,15.85154,"start",NA,NA,NA,"V",NA,10,95,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",91.9,"BIAS_2022_SWE",54,0.761416338666773,0.000233898167796004,0.00750326541666667,0.00077455625,9325.8278413084,27.7516857174063
"Data","Record",1401,"2022-10-14T14:39",55.28871,15.8487,"start",NA,NA,NA,"V",NA,10,94,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",107.6,"BIAS_2022_SWE",54,0.761416338666773,0.000233898167796004,0.00750326541666667,0.00077455625,10919.0323800303,32.4927245178772
"Data","Record",1402,"2022-10-14T14:46",55.27216,15.84569,"start",NA,NA,NA,"V",NA,10,93,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",71.1,"BIAS_2022_SWE",54,0.761416338666773,0.000233898167796004,0.00750326541666667,0.00077455625,7215.08552249213,21.4705642492665
"Data","Record",1403,"2022-10-14T14:53",55.25557,15.84278,"start",NA,NA,NA,"V",NA,10,94,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",105.8,"BIAS_2022_SWE",54,0.761416338666773,0.000233898167796004,0.00750326541666667,0.00077455625,10736.3719870558,31.9491659292882
"Data","Record",1409,"2022-10-14T17:16",55.17086,15.82074,"start",NA,NA,NA,"V",NA,10,90,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",83.8,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,7345.02875029726,25.47408815132
"Data","Record",1410,"2022-10-14T17:22",55.17348,15.79341,"start",NA,NA,NA,"V",NA,10,89,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",115.3,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,10105.9882447407,35.0496702129737
"Data","Record",1411,"2022-10-14T17:29",55.17648,15.76484,"start",NA,NA,NA,"V",NA,10,91,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",141.8,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,12428.7002003837,43.1053186140474
"Data","Record",1412,"2022-10-14T17:36",55.17966,15.7362,"start",NA,NA,NA,"V",NA,10,91,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",191.7,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,16802.4106376132,58.2742565466353
"Data","Record",1413,"2022-10-14T17:43",55.18295,15.70773,"start",NA,NA,NA,"V",NA,10,88,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",215.3,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,18870.9390207518,65.4483434245727
"Data","Record",1414,"2022-10-14T17:50",55.18645,15.67921,"start",NA,NA,NA,"V",NA,10,97,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",180.2,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,15794.4412983719,54.7784091273014
"Data","Record",1415,"2022-10-14T17:56",55.19004,15.65094,"start",NA,NA,NA,"V",NA,10,96,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",124.4,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,10903.5987653577,37.8159494752292
"Data","Record",1416,"2022-10-14T18:03",55.19337,15.62244,"start",NA,NA,NA,"V",NA,10,94,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",90.1,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,7897.22064918596,27.3892045636507
"Data","Record",1417,"2022-10-14T18:10",55.1968,15.59404,"start",NA,NA,NA,"V",NA,10,94,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",95.9,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,8405.5877941946,29.1523276099235
"Data","Record",1418,"2022-10-14T18:16",55.20029,15.56558,"start",NA,NA,NA,"V",NA,10,95,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",71.1,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,8489.27897182617,73.9627403160073
"Data","Record",1419,"2022-10-14T18:23",55.20397,15.53712,"start",NA,NA,NA,"V",NA,10,95,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",66.3,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,7916.16309187166,68.9694751469942
"Data","Record",1420,"2022-10-14T18:30",55.20765,15.50879,"start",NA,NA,NA,"V",NA,10,94,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",79.9,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,9539.99141840944,83.1170597925314
"Data","Record",1421,"2022-10-14T18:36",55.21162,15.48048,"start",NA,NA,NA,"V",NA,10,90,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",223.6,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,26697.6480745476,232.602935789863
"Data","Record",1422,"2022-10-14T18:43",55.21556,15.45226,"start",NA,NA,NA,"V",NA,10,84,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",227.5,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,27163.3047270106,236.659963739686
"Data","Record",1423,"2022-10-14T18:50",55.22496,15.43191,"start",NA,NA,NA,"V",NA,10,91,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",266,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,31760.1716808124,276.710111449479
"Data","Record",1424,"2022-10-14T18:56",55.24162,15.43145,"start",NA,NA,NA,"V",NA,10,94,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",203.6,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,24309.6652414038,211.797664252308
"Data","Record",1425,"2022-10-14T19:03",55.25822,15.431,"start",NA,NA,NA,"V",NA,10,91,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",127.4,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,15211.4506471259,132.529579694224
"Data","Record",1426,"2022-10-14T19:09",55.27493,15.4306,"start",NA,NA,NA,"V",NA,10,90,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",97.8,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,11677.2360540731,101.737777818643
"Data","Record",1427,"2022-10-14T19:15",55.29156,15.43023,"start",NA,NA,NA,"V",NA,10,91,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",95.8,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,11438.4377707588,99.6572506648875
"Data","Record",1428,"2022-10-14T19:22",55.30814,15.42944,"start",NA,NA,NA,"V",NA,10,92,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",86.4,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,10316.0858391812,89.8787730422367
"Data","Record",1429,"2022-10-14T19:28",55.32478,15.42881,"start",NA,NA,NA,"V",NA,10,93,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",43.2,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,5158.04291959059,44.9393865211184
"Data","Record",1430,"2022-10-14T19:35",55.34147,15.42854,"start",NA,NA,NA,"V",NA,10,93,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",48.2,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,5755.03862787653,50.1407044055071
"Data","Record",1431,"2022-10-14T19:41",55.35809,15.42927,"start",NA,NA,NA,"V",NA,10,93,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",36.2,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,3172.912180916,11.0043197025988
"Data","Record",1432,"2022-10-14T19:48",55.37472,15.43015,"start",NA,NA,NA,"V",NA,10,96,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",90.7,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,7949.81035384202,27.5715966029203
"Data","Record",1433,"2022-10-14T19:54",55.39132,15.43068,"start",NA,NA,NA,"V",NA,10,95,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",81.7,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,7160.96478400103,24.8357160138764
"Data","Record",1434,"2022-10-14T20:01",55.40794,15.4313,"start",NA,NA,NA,"V",NA,10,91,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",154,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,13498.024195057,46.8139567458625
"Data","Record",1435,"2022-10-14T20:07",55.42458,15.43205,"start",NA,NA,NA,"V",NA,10,89,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",140.5,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,12314.7558402955,42.7101358622966
"Data","Record",1436,"2022-10-14T20:14",55.44118,15.43252,"start",NA,NA,NA,"V",NA,10,87,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",57.5,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,5039.84669620635,17.4792370966694
"Data","Record",1437,"2022-10-14T20:20",55.45785,15.43291,"start",NA,NA,NA,"V",NA,10,85,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",75.7,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,6635.06773744037,23.0117956211805
"Data","Record",1438,"2022-10-14T20:27",55.46927,15.4162,"start",NA,NA,NA,"V",NA,10,85,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",48.4,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,4242.23617558935,14.7129578344139
"Data","Record",1439,"2022-10-14T20:34",55.46368,15.38885,"start",NA,NA,NA,"V",NA,10,86,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",43.2,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,3786.45873523677,13.1322268274108
"Data","Record",1440,"2022-10-14T20:40",55.4575,15.36168,"start",NA,NA,NA,"V",NA,10,88,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",98.3,"BIAS_2022_SWE",49,0.751484255005997,0.000115916220690469,0.008573741875,0.00038132,8615.94661281886,29.8818957670018
"Data","Record",1441,"2022-10-14T20:47",55.45135,15.33443,"start",NA,NA,NA,"V",NA,10,90,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",53.5,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,6387.85407865964,55.6541013629591
"Data","Record",1442,"2022-10-14T20:53",55.44526,15.30716,"start",NA,NA,NA,"V",NA,10,91,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",21.4,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,2555.14163146385,22.2616405451836
"Data","Record",1443,"2022-10-14T21:00",55.43914,15.2799,"start",NA,NA,NA,"V",NA,10,92,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",29.2,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,3486.45493638993,30.37569644483
"Data","Record",1444,"2022-10-14T21:07",55.43318,15.25255,"start",NA,NA,NA,"V",NA,10,87,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",24.6,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,2937.21888476686,25.5904839911924
"Data","Record",1445,"2022-10-14T21:13",55.4274,15.22509,"start",NA,NA,NA,"V",NA,10,85,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",26.2,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,3128.25751141836,27.2549057141968
"Data","Record",1446,"2022-10-14T21:20",55.42109,15.19796,"start",NA,NA,NA,"V",NA,10,83,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",35,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,4178.96995800163,36.4092251907209
"Data","Record",1447,"2022-10-14T21:26",55.4147,15.17098,"start",NA,NA,NA,"V",NA,10,82,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",37.2,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,4441.64806964745,38.6978050598519
"Data","Record",1448,"2022-10-14T21:33",55.40856,15.14376,"start",NA,NA,NA,"V",NA,10,82,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",75.4,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,9002.69528095209,78.4358736965816
"Data","Record",1449,"2022-10-14T21:40",55.40264,15.11642,"start",NA,NA,NA,"V",NA,10,81,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",171.3,"BIAS_2022_SWE",53,0.994663611783508,0.000549557810926642,0.0083305758984375,0.000528287083333333,20453.0729658766,178.197150719157
"Data","Record",1454,"2022-10-15T00:12",55.33895,15.05657,"start",NA,NA,NA,"V",NA,10,71,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",201.8,"BIAS_2022_SWE",50,0.719898216068533,6.30007487707458e-05,0.009205303125,0.0005958125,15781.7138697027,21.3381745128484
"Data","Record",1455,"2022-10-15T00:19",55.33643,15.02986,"start",NA,NA,NA,"V",NA,10,70,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",98.5,"BIAS_2022_SWE",50,0.719898216068533,6.30007487707458e-05,0.009205303125,0.0005958125,7703.16559051395,10.4153131294131
"Data","Record",1456,"2022-10-15T00:26",55.33368,15.00114,"start",NA,NA,NA,"V",NA,10,70,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",121.7,"BIAS_2022_SWE",50,0.719898216068533,6.30007487707458e-05,0.009205303125,0.0005958125,9517.5152524421,12.8684630238536
"Data","Record",1457,"2022-10-15T00:33",55.33084,14.97239,"start",NA,NA,NA,"V",NA,10,71,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",111.7,"BIAS_2022_SWE",51,0.794249797298191,0.000127415618441801,0.00954127517361111,0.001006923125,9298.30664601099,14.1344698781739
"Data","Record",1458,"2022-10-15T00:40",55.32803,14.94353,"start",NA,NA,NA,"V",NA,10,71,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",66.7,"BIAS_2022_SWE",51,0.794249797298191,0.000127415618441801,0.00954127517361111,0.001006923125,5552.34604555894,8.44018926476452
"Data","Record",1459,"2022-10-15T00:47",55.32533,14.91471,"start",NA,NA,NA,"V",NA,10,69,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",76.9,"BIAS_2022_SWE",51,0.794249797298191,0.000127415618441801,0.00954127517361111,0.001006923125,6401.43044832807,9.73089287047064
"Data","Record",1460,"2022-10-15T00:53",55.32269,14.88593,"start",NA,NA,NA,"V",NA,10,67,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",110.8,"BIAS_2022_SWE",51,0.794249797298191,0.000127415618441801,0.00954127517361111,0.001006923125,9223.38743400195,14.0205842659057
"Data","Record",1465,"2022-10-15T02:51",55.36995,14.86263,"start",NA,NA,NA,"V",NA,10,68,1,"distance","nmi",-60,"I1","C1","DA1","DP1",NA,"MIX",NA,"C","m2nmi-2",81.8,"BIAS_2022_SWE",51,0.794249797298191,0.000127415618441801,0.00954127517361111,0.001006923125,6809.32393593285,10.3509367594863
