id,left,top,right,bottom,Area,OBJECTID,Ecoregion,Shape_Leng,Shape_Le_1,Shape_Area,fid,cat,x,y
"1503",17.96909,56.16423,18.06909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,56.114
"1504",17.96909,56.06423,18.06909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,56.014
"1505",17.96909,55.96423,18.06909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.019,55.914
"1519",18.06909,58.76423,18.16909,58.66423,64551477.404,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,58.714
"1520",18.06909,58.66423,18.16909,58.56423,64735431.327,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,58.614
"1521",18.06909,58.56423,18.16909,58.46423,64919177.936,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,58.514
"1522",18.06909,58.46423,18.16909,58.36423,65102716.676,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,58.414
"1523",18.06909,58.36423,18.16909,58.26423,65286046.991,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,58.314
"1524",18.06909,58.26423,18.16909,58.16423,65469168.330,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,58.214
"1525",18.06909,58.16423,18.16909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,58.114
"1526",18.06909,58.06423,18.16909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,58.014
"1527",18.06909,57.96423,18.16909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,57.914
"1528",18.06909,57.86423,18.16909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,57.814
"1529",18.06909,57.76423,18.16909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,57.714
"1530",18.06909,57.66423,18.16909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,57.614
"1532",18.06909,57.46423,18.16909,57.36423,66926549.772,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,57.414
"1533",18.06909,57.36423,18.16909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,57.314
"1534",18.06909,57.26423,18.16909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,57.214
"1535",18.06909,57.16423,18.16909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,57.114
"1536",18.06909,57.06423,18.16909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,57.014
"1537",18.06909,56.96423,18.16909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,56.914
"1538",18.06909,56.86423,18.16909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,56.814
"1539",18.06909,56.76423,18.16909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,56.714
"1540",18.06909,56.66423,18.16909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,56.614
"1541",18.06909,56.56423,18.16909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,56.514
"1542",18.06909,56.46423,18.16909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,56.414
"1543",18.06909,56.36423,18.16909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,56.314
"1544",18.06909,56.26423,18.16909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,56.214
"1545",18.06909,56.16423,18.16909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,56.114
"1546",18.06909,56.06423,18.16909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,56.014
"1547",18.06909,55.96423,18.16909,55.86423,69622022.638,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.119,55.914
"1561",18.16909,58.76423,18.26909,58.66423,64551477.404,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,58.714
"1562",18.16909,58.66423,18.26909,58.56423,64735431.327,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,58.614
"1563",18.16909,58.56423,18.26909,58.46423,64919177.936,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,58.514
"1564",18.16909,58.46423,18.26909,58.36423,65102716.676,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,58.414
"1565",18.16909,58.36423,18.26909,58.26423,65286046.991,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,58.314
"1566",18.16909,58.26423,18.26909,58.16423,65469168.330,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,58.214
"1567",18.16909,58.16423,18.26909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,58.114
"1568",18.16909,58.06423,18.26909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,58.014
"1569",18.16909,57.96423,18.26909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,57.914
"1570",18.16909,57.86423,18.26909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,57.814
"1571",18.16909,57.76423,18.26909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,57.714
"1572",18.16909,57.66423,18.26909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,57.614
"1577",18.16909,57.16423,18.26909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,57.114
"1580",18.16909,56.86423,18.26909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,56.814
"1581",18.16909,56.76423,18.26909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,56.714
"1582",18.16909,56.66423,18.26909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,56.614
"1583",18.16909,56.56423,18.26909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,56.514
"1584",18.16909,56.46423,18.26909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,56.414
"1585",18.16909,56.36423,18.26909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,56.314
"1586",18.16909,56.26423,18.26909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,56.214
"1587",18.16909,56.16423,18.26909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,56.114
"1588",18.16909,56.06423,18.26909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.219,56.014
"1602",18.26909,58.86423,18.36909,58.76423,64367316.723,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,58.814
"1603",18.26909,58.76423,18.36909,58.66423,64551477.404,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,58.714
"1604",18.26909,58.66423,18.36909,58.56423,64735431.327,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,58.614
"1605",18.26909,58.56423,18.36909,58.46423,64919177.936,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,58.514
"1606",18.26909,58.46423,18.36909,58.36423,65102716.676,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,58.414
"1607",18.26909,58.36423,18.36909,58.26423,65286046.991,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,58.314
"1608",18.26909,58.26423,18.36909,58.16423,65469168.330,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,58.214
"1609",18.26909,58.16423,18.36909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,58.114
"1610",18.26909,58.06423,18.36909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,58.014
"1611",18.26909,57.96423,18.36909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,57.914
"1612",18.26909,57.86423,18.36909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,57.814
"1613",18.26909,57.76423,18.36909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,57.714
"1621",18.26909,56.96423,18.36909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,56.914
"1622",18.26909,56.86423,18.36909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,56.814
"1623",18.26909,56.76423,18.36909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,56.714
"1624",18.26909,56.66423,18.36909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,56.614
"1625",18.26909,56.56423,18.36909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,56.514
"1626",18.26909,56.46423,18.36909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,56.414
"1627",18.26909,56.36423,18.36909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,56.314
"1628",18.26909,56.26423,18.36909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,56.214
"1629",18.26909,56.16423,18.36909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,56.114
"1630",18.26909,56.06423,18.36909,55.96423,69443858.359,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.319,56.014
"1644",18.36909,58.86423,18.46909,58.76423,64367316.723,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,58.814
"1645",18.36909,58.76423,18.46909,58.66423,64551477.404,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,58.714
"1646",18.36909,58.66423,18.46909,58.56423,64735431.327,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,58.614
"1647",18.36909,58.56423,18.46909,58.46423,64919177.936,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,58.514
"1648",18.36909,58.46423,18.46909,58.36423,65102716.676,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,58.414
"1649",18.36909,58.36423,18.46909,58.26423,65286046.991,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,58.314
"1650",18.36909,58.26423,18.46909,58.16423,65469168.330,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,58.214
"1651",18.36909,58.16423,18.46909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,58.114
"1652",18.36909,58.06423,18.46909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,58.014
"1653",18.36909,57.96423,18.46909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,57.914
"1654",18.36909,57.86423,18.46909,57.76423,66199552.880,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,57.814
"1662",18.36909,57.06423,18.46909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,57.014
"1663",18.36909,56.96423,18.46909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,56.914
"1664",18.36909,56.86423,18.46909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,56.814
"1665",18.36909,56.76423,18.46909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,56.714
"1666",18.36909,56.66423,18.46909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,56.614
"1667",18.36909,56.56423,18.46909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,56.514
"1668",18.36909,56.46423,18.46909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,56.414
"1669",18.36909,56.36423,18.46909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,56.314
"1670",18.36909,56.26423,18.46909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,56.214
"1671",18.36909,56.16423,18.46909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.419,56.114
"1685",18.46909,58.96423,18.56909,58.86423,64182949.840,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,58.914
"1686",18.46909,58.86423,18.56909,58.76423,64367316.723,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,58.814
"1687",18.46909,58.76423,18.56909,58.66423,64551477.404,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,58.714
"1688",18.46909,58.66423,18.56909,58.56423,64735431.327,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,58.614
"1689",18.46909,58.56423,18.56909,58.46423,64919177.936,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,58.514
"1690",18.46909,58.46423,18.56909,58.36423,65102716.676,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,58.414
"1691",18.46909,58.36423,18.56909,58.26423,65286046.991,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,58.314
"1692",18.46909,58.26423,18.56909,58.16423,65469168.330,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,58.214
"1693",18.46909,58.16423,18.56909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,58.114
"1694",18.46909,58.06423,18.56909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,58.014
"1695",18.46909,57.96423,18.56909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,57.914
"1703",18.46909,57.16423,18.56909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,57.114
"1704",18.46909,57.06423,18.56909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,57.014
"1705",18.46909,56.96423,18.56909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,56.914
"1706",18.46909,56.86423,18.56909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,56.814
"1707",18.46909,56.76423,18.56909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,56.714
"1708",18.46909,56.66423,18.56909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,56.614
"1709",18.46909,56.56423,18.56909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,56.514
"1710",18.46909,56.46423,18.56909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,56.414
"1711",18.46909,56.36423,18.56909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,56.314
"1712",18.46909,56.26423,18.56909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,56.214
"1713",18.46909,56.16423,18.56909,56.06423,69265472.634,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.519,56.114
"1727",18.56909,58.96423,18.66909,58.86423,64182949.840,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,58.914
"1728",18.56909,58.86423,18.66909,58.76423,64367316.723,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,58.814
"1729",18.56909,58.76423,18.66909,58.66423,64551477.404,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,58.714
"1730",18.56909,58.66423,18.66909,58.56423,64735431.327,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,58.614
"1731",18.56909,58.56423,18.66909,58.46423,64919177.936,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,58.514
"1732",18.56909,58.46423,18.66909,58.36423,65102716.676,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,58.414
"1733",18.56909,58.36423,18.66909,58.26423,65286046.991,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,58.314
"1734",18.56909,58.26423,18.66909,58.16423,65469168.330,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,58.214
"1735",18.56909,58.16423,18.66909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,58.114
"1736",18.56909,58.06423,18.66909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,58.014
"1737",18.56909,57.96423,18.66909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,57.914
"1744",18.56909,57.26423,18.66909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,57.214
"1745",18.56909,57.16423,18.66909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,57.114
"1746",18.56909,57.06423,18.66909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,57.014
"1747",18.56909,56.96423,18.66909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,56.914
"1748",18.56909,56.86423,18.66909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,56.814
"1749",18.56909,56.76423,18.66909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,56.714
"1750",18.56909,56.66423,18.66909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,56.614
"1751",18.56909,56.56423,18.66909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,56.514
"1752",18.56909,56.46423,18.66909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,56.414
"1753",18.56909,56.36423,18.66909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,56.314
"1754",18.56909,56.26423,18.66909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.619,56.214
"1768",18.66909,59.06423,18.76909,58.96423,63998377.313,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,59.014
"1769",18.66909,58.96423,18.76909,58.86423,64182949.840,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,58.914
"1770",18.66909,58.86423,18.76909,58.76423,64367316.723,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,58.814
"1771",18.66909,58.76423,18.76909,58.66423,64551477.404,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,58.714
"1772",18.66909,58.66423,18.76909,58.56423,64735431.327,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,58.614
"1773",18.66909,58.56423,18.76909,58.46423,64919177.936,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,58.514
"1774",18.66909,58.46423,18.76909,58.36423,65102716.676,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,58.414
"1775",18.66909,58.36423,18.76909,58.26423,65286046.991,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,58.314
"1776",18.66909,58.26423,18.76909,58.16423,65469168.330,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,58.214
"1777",18.66909,58.16423,18.76909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,58.114
"1778",18.66909,58.06423,18.76909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,58.014
"1785",18.66909,57.36423,18.76909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,57.314
"1786",18.66909,57.26423,18.76909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,57.214
"1787",18.66909,57.16423,18.76909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,57.114
"1788",18.66909,57.06423,18.76909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,57.014
"1789",18.66909,56.96423,18.76909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,56.914
"1790",18.66909,56.86423,18.76909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,56.814
"1791",18.66909,56.76423,18.76909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,56.714
"1792",18.66909,56.66423,18.76909,56.56423,68370240.940,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,56.614
"1793",18.66909,56.56423,18.76909,56.46423,68549725.907,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,56.514
"1794",18.66909,56.46423,18.76909,56.36423,68728992.094,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,56.414
"1795",18.66909,56.36423,18.76909,56.26423,68908038.968,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,56.314
"1796",18.66909,56.26423,18.76909,56.16423,69086865.992,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.719,56.214
"1810",18.76909,59.06423,18.86909,58.96423,63998377.313,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,59.014
"1811",18.76909,58.96423,18.86909,58.86423,64182949.840,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,58.914
"1812",18.76909,58.86423,18.86909,58.76423,64367316.723,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,58.814
"1813",18.76909,58.76423,18.86909,58.66423,64551477.404,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,58.714
"1814",18.76909,58.66423,18.86909,58.56423,64735431.327,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,58.614
"1815",18.76909,58.56423,18.86909,58.46423,64919177.936,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,58.514
"1816",18.76909,58.46423,18.86909,58.36423,65102716.676,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,58.414
"1817",18.76909,58.36423,18.86909,58.26423,65286046.991,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,58.314
"1818",18.76909,58.26423,18.86909,58.16423,65469168.330,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,58.214
"1819",18.76909,58.16423,18.86909,58.06423,65652080.139,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,58.114
"1820",18.76909,58.06423,18.86909,57.96423,65834781.867,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,58.014
"1821",18.76909,57.96423,18.86909,57.86423,66017272.964,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,57.914
"1823",18.76909,57.76423,18.86909,57.66423,66381621.066,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,57.714
"1824",18.76909,57.66423,18.86909,57.56423,66563476.974,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,57.614
"1825",18.76909,57.56423,18.86909,57.46423,66745120.058,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,57.514
"1827",18.76909,57.36423,18.86909,57.26423,67107765.570,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,57.314
"1828",18.76909,57.26423,18.86909,57.16423,67288766.909,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,57.214
"1829",18.76909,57.16423,18.86909,57.06423,67469553.245,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,57.114
"1830",18.76909,57.06423,18.86909,56.96423,67650124.036,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,57.014
"1831",18.76909,56.96423,18.86909,56.86423,67830478.741,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,56.914
"1832",18.76909,56.86423,18.86909,56.76423,68010616.820,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,56.814
"1833",18.76909,56.76423,18.86909,56.66423,68190537.732,"10",Baltic Sea,63.69963800360,844.92033807500,62.45598147650,"1","1",18.819,56.714
