Instrument,Header,InstrumentFrequency,InstrumentTransducerLocation,InstrumentTransducerManufacturer,InstrumentTransducerModel,InstrumentTransducerSerial,InstrumentTransducerBeamType,InstrumentTransducerDepth,InstrumentTransducerOrientation,InstrumentTransducerPSI,InstrumentTransducerBeamAngleMajor,InstrumentTransducerBeamAngleMinor,InstrumentTransceiverManufacturer,InstrumentTransceiverModel,InstrumentTransceiverSerial,InstrumentTransceiverFirmware,InstrumentComments,InstrumentID
Instrument,Record,38,AB,Simrad,ES38-7,,S2,,elevation 0° azimuth 0° rotation 0°,,,,Simrad,WBT,,,,I1
Calibration,Header,CalibrationDate,CalibrationAcquisitionMethod,CalibrationProcessingMethod,CalibrationAccuracyEstimate,CalibrationReport,CalibrationComments,CalibrationID
Calibration,Record,2020-10-03,SS,EK80,0.06,,,C1
DataAcquisition,Header,DataAcquisitionSoftwareName,DataAcquisitionSoftwareVersion,DataAcquisitionStoredDataFormat,DataAcquisitionPingDutyCycle,DataAcquisitionComments,DataAcquisitionID
DataAcquisition,Record,EK80,,RAW,continuous pinging at 1 per second,,DA1
DataProcessing,Header,DataProcessingSoftwareName,DataProcessingSoftwareVersion,DataProcessingTriwaveCorrection,DataProcessingChannelID,DataProcessingBandwidth,DataProcessingFrequency,DataProcessingTransceiverPower,DataProcessingTransmitPulseLength,DataProcessingOnAxisGain,DataProcessingOnAxisGainUnit,DataProcessingSaCorrection,DataProcessingAbsorption,DataProcessingAbsorptionDescription,DataProcessingSoundSpeed,DataProcessingSoundSpeedDescription,DataProcessingTransducerPSI,DataProcessingComments,DataProcessingID
DataProcessing,Record,LSSS,2.12.0,NA,2,,38,2000,1.024,22,dB,,,estimated by EK80,,,3,,DP1
EchoType,Header,EchoTypeStratum,EchoTypeComments,EchoTypeSpeciesCode,EchoTypeSpeciesCategory,EchoTypeID
Cruise,Header,CruiseSurvey,CruiseCountry,CruisePlatform,CruiseStartDate,CruiseEndDate,CruiseOrganisation,CruiseLocalID
Cruise,Record,BIAS,SE,77SE,2022-10-02,2022-10-17,189,BIAS_2022_SWE
Data,Header,LogDistance,LogTime,LogLatitude,LogLongitude,LogOrigin,LogLatitude2,LogLongitude2,LogOrigin2,LogValidity,LogBottomDepth,SampleChannelDepthUpper,SampleChannelDepthLower,SamplePingAxisInterval,SamplePingAxisIntervalType,SamplePingAxisIntervalUnit,SampleSvThreshold,InstrumentID,CalibrationID,DataAcquisitionID,DataProcessingID,SamplePingAxisIntervalOrigin,DataSaCategory,EchoTypeID,DataType,DataUnit,DataValue,CruiseLocalID
Data,Record,1274,2022-10-13T15:45,55.69469,17.34412,start,,,,V,,10,20,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,2.4,BIAS_2022_SWE
Data,Record,1275,2022-10-13T15:52,55.6921,17.31498,start,,,,V,,10,20,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,0.1,BIAS_2022_SWE
Data,Record,1276,2022-10-13T15:59,55.68954,17.28589,start,,,,V,,10,21,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,0.4,BIAS_2022_SWE
Data,Record,1277,2022-10-13T16:06,55.68705,17.25678,start,,,,V,,10,24,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,27.7,BIAS_2022_SWE
Data,Record,1278,2022-10-13T16:12,55.68462,17.22756,start,,,,V,,10,26,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,10.8,BIAS_2022_SWE
Data,Record,1279,2022-10-13T16:19,55.68222,17.19843,start,,,,V,,10,28,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,5.9,BIAS_2022_SWE
Data,Record,1280,2022-10-13T16:26,55.67981,17.1693,start,,,,V,,10,30,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,0.8,BIAS_2022_SWE
Data,Record,1281,2022-10-13T16:33,55.68572,17.14566,start,,,,V,,10,31,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,15.8,BIAS_2022_SWE
Data,Record,1282,2022-10-13T16:40,55.70233,17.14594,start,,,,V,,10,31,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,14.2,BIAS_2022_SWE
Data,Record,1283,2022-10-13T16:46,55.71899,17.14616,start,,,,V,,10,34,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,131.6,BIAS_2022_SWE
Data,Record,1291,2022-10-13T19:20,55.78277,17.03763,start,,,,V,,10,44,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,537.2,BIAS_2022_SWE
Data,Record,1292,2022-10-13T19:28,55.76894,17.02109,start,,,,V,,10,43,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,521.1,BIAS_2022_SWE
Data,Record,1293,2022-10-13T19:36,55.75517,17.00457,start,,,,V,,10,42,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,363.2,BIAS_2022_SWE
Data,Record,1294,2022-10-13T19:43,55.74957,16.97823,start,,,,V,,10,40,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,331.6,BIAS_2022_SWE
Data,Record,1295,2022-10-13T19:51,55.75002,16.94867,start,,,,V,,10,40,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,580.5,BIAS_2022_SWE
Data,Record,1296,2022-10-13T19:58,55.75065,16.91923,start,,,,V,,10,39,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,572.4,BIAS_2022_SWE
Data,Record,1297,2022-10-13T20:06,55.75129,16.88975,start,,,,V,,10,39,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,419.9,BIAS_2022_SWE
Data,Record,1298,2022-10-13T20:13,55.75221,16.86035,start,,,,V,,10,39,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,625.8,BIAS_2022_SWE
Data,Record,1299,2022-10-13T20:21,55.75596,16.83157,start,,,,V,,10,41,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,405.5,BIAS_2022_SWE
Data,Record,1300,2022-10-13T20:28,55.76011,16.80301,start,,,,V,,10,43,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,506.2,BIAS_2022_SWE
Data,Record,1301,2022-10-13T20:36,55.76382,16.77421,start,,,,V,,10,45,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,532.4,BIAS_2022_SWE
Data,Record,1302,2022-10-13T20:44,55.76478,16.74486,start,,,,V,,10,48,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,288.6,BIAS_2022_SWE
Data,Record,1303,2022-10-13T20:51,55.76491,16.71527,start,,,,V,,10,51,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,224,BIAS_2022_SWE
Data,Record,1304,2022-10-13T20:59,55.76521,16.68573,start,,,,V,,10,54,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,392.2,BIAS_2022_SWE
Data,Record,1305,2022-10-13T21:06,55.75298,16.67077,start,,,,V,,10,54,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,405,BIAS_2022_SWE
Data,Record,1312,2022-10-13T23:20,55.67604,16.62898,start,,,,V,,10,60,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,265.2,BIAS_2022_SWE
Data,Record,1313,2022-10-13T23:27,55.68625,16.65226,start,,,,V,,10,57,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,370.2,BIAS_2022_SWE
Data,Record,1314,2022-10-13T23:34,55.69644,16.67562,start,,,,V,,10,56,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,630.2,BIAS_2022_SWE
Data,Record,1315,2022-10-13T23:40,55.69855,16.70366,start,,,,V,,10,55,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,498.5,BIAS_2022_SWE
Data,Record,1316,2022-10-13T23:47,55.68641,16.72203,start,,,,V,,10,55,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,646.6,BIAS_2022_SWE
Data,Record,1317,2022-10-13T23:54,55.66978,16.72291,start,,,,V,,10,54,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,559.7,BIAS_2022_SWE
Data,Record,1318,2022-10-14T00:01,55.65314,16.72344,start,,,,V,,10,52,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,593.4,BIAS_2022_SWE
Data,Record,1319,2022-10-14T00:08,55.63646,16.72415,start,,,,V,,10,50,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,510.5,BIAS_2022_SWE
Data,Record,1320,2022-10-14T00:15,55.61984,16.72479,start,,,,V,,10,49,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,691.4,BIAS_2022_SWE
Data,Record,1321,2022-10-14T00:22,55.6032,16.72528,start,,,,V,,10,49,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,901.4,BIAS_2022_SWE
Data,Record,1322,2022-10-14T00:29,55.58656,16.72564,start,,,,V,,10,49,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,929.8,BIAS_2022_SWE
Data,Record,1323,2022-10-14T00:36,55.57945,16.70376,start,,,,V,,10,51,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,633.7,BIAS_2022_SWE
Data,Record,1324,2022-10-14T00:43,55.57955,16.67444,start,,,,V,,10,53,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,628.1,BIAS_2022_SWE
Data,Record,1325,2022-10-14T00:49,55.57973,16.64498,start,,,,V,,10,56,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,957.4,BIAS_2022_SWE
Data,Record,1326,2022-10-14T00:56,55.5799,16.61564,start,,,,V,,10,59,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,494.6,BIAS_2022_SWE
Data,Record,1327,2022-10-14T01:03,55.58005,16.5863,start,,,,V,,10,62,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,418.8,BIAS_2022_SWE
Data,Record,1328,2022-10-14T01:10,55.5802,16.55686,start,,,,V,,10,64,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,285.1,BIAS_2022_SWE
Data,Record,1329,2022-10-14T01:17,55.58046,16.52746,start,,,,V,,10,66,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,123.1,BIAS_2022_SWE
Data,Record,1330,2022-10-14T01:24,55.58084,16.49816,start,,,,V,,10,71,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,107.1,BIAS_2022_SWE
Data,Record,1331,2022-10-14T01:30,55.5813,16.46878,start,,,,V,,10,74,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,101.8,BIAS_2022_SWE
Data,Record,1332,2022-10-14T01:37,55.58196,16.43939,start,,,,V,,10,69,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,109.9,BIAS_2022_SWE
Data,Record,1333,2022-10-14T01:44,55.58257,16.41001,start,,,,V,,10,68,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,165.4,BIAS_2022_SWE
Data,Record,1334,2022-10-14T01:51,55.58301,16.3807,start,,,,V,,10,69,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,174,BIAS_2022_SWE
Data,Record,1335,2022-10-14T01:58,55.58313,16.35123,start,,,,V,,10,70,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,192.2,BIAS_2022_SWE
Data,Record,1336,2022-10-14T02:04,55.58319,16.32175,start,,,,V,,10,71,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,182.4,BIAS_2022_SWE
Data,Record,1337,2022-10-14T02:11,55.58321,16.29251,start,,,,V,,10,71,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,234.1,BIAS_2022_SWE
Data,Record,1338,2022-10-14T02:18,55.5832,16.26313,start,,,,V,,10,73,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,311.5,BIAS_2022_SWE
Data,Record,1345,2022-10-14T04:38,55.58686,16.18364,start,,,,V,,10,75,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,246,BIAS_2022_SWE
Data,Record,1346,2022-10-14T04:45,55.60344,16.18631,start,,,,V,,10,77,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,180.9,BIAS_2022_SWE
Data,Record,1347,2022-10-14T04:51,55.62001,16.18914,start,,,,V,,10,74,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,153.1,BIAS_2022_SWE
Data,Record,1348,2022-10-14T04:58,55.63661,16.1919,start,,,,V,,10,71,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,432.8,BIAS_2022_SWE
Data,Record,1349,2022-10-14T05:05,55.65314,16.19471,start,,,,V,,10,70,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,437.5,BIAS_2022_SWE
Data,Record,1350,2022-10-14T05:11,55.66973,16.19749,start,,,,V,,10,69,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,199.7,BIAS_2022_SWE
Data,Record,1351,2022-10-14T05:18,55.68631,16.20002,start,,,,V,,10,69,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,347.9,BIAS_2022_SWE
Data,Record,1352,2022-10-14T05:25,55.70291,16.20291,start,,,,V,,10,67,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,163.7,BIAS_2022_SWE
Data,Record,1353,2022-10-14T05:31,55.71949,16.2056,start,,,,V,,10,66,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,568.6,BIAS_2022_SWE
Data,Record,1354,2022-10-14T05:38,55.73606,16.20833,start,,,,V,,10,64,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,558.8,BIAS_2022_SWE
Data,Record,1355,2022-10-14T05:45,55.75264,16.21113,start,,,,V,,10,63,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,149.4,BIAS_2022_SWE
Data,Record,1356,2022-10-14T05:51,55.76919,16.21358,start,,,,V,,10,62,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,321.3,BIAS_2022_SWE
Data,Record,1357,2022-10-14T05:58,55.776,16.18996,start,,,,V,,10,62,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,72.6,BIAS_2022_SWE
Data,Record,1358,2022-10-14T06:05,55.77629,16.16044,start,,,,V,,10,62,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,97.9,BIAS_2022_SWE
Data,Record,1359,2022-10-14T06:12,55.77643,16.13095,start,,,,V,,10,62,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,10.9,BIAS_2022_SWE
Data,Record,1360,2022-10-14T06:18,55.77665,16.10137,start,,,,V,,10,63,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,50.5,BIAS_2022_SWE
Data,Record,1361,2022-10-14T06:25,55.77694,16.07183,start,,,,V,,10,63,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,119,BIAS_2022_SWE
Data,Record,1362,2022-10-14T06:32,55.77708,16.04232,start,,,,V,,10,63,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,36.6,BIAS_2022_SWE
Data,Record,1363,2022-10-14T06:38,55.77737,16.0128,start,,,,V,,10,63,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,168.3,BIAS_2022_SWE
Data,Record,1364,2022-10-14T06:45,55.77791,15.98325,start,,,,V,,10,62,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,40.8,BIAS_2022_SWE
Data,Record,1365,2022-10-14T06:52,55.77805,15.95378,start,,,,V,,10,62,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,58.8,BIAS_2022_SWE
Data,Record,1366,2022-10-14T06:59,55.77801,15.92427,start,,,,V,,10,61,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,19.3,BIAS_2022_SWE
Data,Record,1367,2022-10-14T07:05,55.7778,15.89474,start,,,,V,,10,59,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,22,BIAS_2022_SWE
Data,Record,1368,2022-10-14T07:12,55.77758,15.86514,start,,,,V,,10,58,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,69.9,BIAS_2022_SWE
Data,Record,1369,2022-10-14T07:19,55.76726,15.8445,start,,,,V,,10,60,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,27.1,BIAS_2022_SWE
Data,Record,1370,2022-10-14T07:26,55.75152,15.85196,start,,,,V,,10,62,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,64.6,BIAS_2022_SWE
Data,Record,1371,2022-10-14T07:33,55.73647,15.8645,start,,,,V,,10,65,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,187.7,BIAS_2022_SWE
Data,Record,1372,2022-10-14T07:39,55.72136,15.87702,start,,,,V,,10,67,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,104.5,BIAS_2022_SWE
Data,Record,1373,2022-10-14T07:46,55.70629,15.88937,start,,,,V,,10,69,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,21.4,BIAS_2022_SWE
Data,Record,1374,2022-10-14T07:53,55.69113,15.90163,start,,,,V,,10,70,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,156.4,BIAS_2022_SWE
Data,Record,1382,2022-10-14T10:20,55.57106,15.98496,start,,,,V,,10,79,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,38.6,BIAS_2022_SWE
Data,Record,1383,2022-10-14T10:26,55.55585,15.99599,start,,,,V,,10,79,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,40.4,BIAS_2022_SWE
Data,Record,1384,2022-10-14T10:33,55.53988,15.98793,start,,,,V,,10,80,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,45.9,BIAS_2022_SWE
Data,Record,1390,2022-10-14T13:23,55.45782,15.93154,start,,,,V,,10,86,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,56.5,BIAS_2022_SWE
Data,Record,1391,2022-10-14T13:30,55.44638,15.91023,start,,,,V,,10,87,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,208.3,BIAS_2022_SWE
Data,Record,1395,2022-10-14T13:58,55.3881,15.8656,start,,,,V,,10,91,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,74.6,BIAS_2022_SWE
Data,Record,1396,2022-10-14T14:05,55.37152,15.86309,start,,,,V,,10,93,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,364.8,BIAS_2022_SWE
Data,Record,1397,2022-10-14T14:12,55.35495,15.86031,start,,,,V,,10,93,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,158.2,BIAS_2022_SWE
Data,Record,1398,2022-10-14T14:19,55.33837,15.85734,start,,,,V,,10,94,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,310.3,BIAS_2022_SWE
Data,Record,1399,2022-10-14T14:26,55.32181,15.85437,start,,,,V,,10,94,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,237.5,BIAS_2022_SWE
Data,Record,1400,2022-10-14T14:32,55.30526,15.85154,start,,,,V,,10,95,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,91.9,BIAS_2022_SWE
Data,Record,1401,2022-10-14T14:39,55.28871,15.8487,start,,,,V,,10,94,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,107.6,BIAS_2022_SWE
Data,Record,1402,2022-10-14T14:46,55.27216,15.84569,start,,,,V,,10,93,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,71.1,BIAS_2022_SWE
Data,Record,1403,2022-10-14T14:53,55.25557,15.84278,start,,,,V,,10,94,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,105.8,BIAS_2022_SWE
Data,Record,1409,2022-10-14T17:16,55.17086,15.82074,start,,,,V,,10,90,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,83.8,BIAS_2022_SWE
Data,Record,1410,2022-10-14T17:22,55.17348,15.79341,start,,,,V,,10,89,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,115.3,BIAS_2022_SWE
Data,Record,1411,2022-10-14T17:29,55.17648,15.76484,start,,,,V,,10,91,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,141.8,BIAS_2022_SWE
Data,Record,1412,2022-10-14T17:36,55.17966,15.7362,start,,,,V,,10,91,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,191.7,BIAS_2022_SWE
Data,Record,1413,2022-10-14T17:43,55.18295,15.70773,start,,,,V,,10,88,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,215.3,BIAS_2022_SWE
Data,Record,1414,2022-10-14T17:50,55.18645,15.67921,start,,,,V,,10,97,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,180.2,BIAS_2022_SWE
Data,Record,1415,2022-10-14T17:56,55.19004,15.65094,start,,,,V,,10,96,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,124.4,BIAS_2022_SWE
Data,Record,1416,2022-10-14T18:03,55.19337,15.62244,start,,,,V,,10,94,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,90.1,BIAS_2022_SWE
Data,Record,1417,2022-10-14T18:10,55.1968,15.59404,start,,,,V,,10,94,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,95.9,BIAS_2022_SWE
Data,Record,1418,2022-10-14T18:16,55.20029,15.56558,start,,,,V,,10,95,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,71.1,BIAS_2022_SWE
Data,Record,1419,2022-10-14T18:23,55.20397,15.53712,start,,,,V,,10,95,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,66.3,BIAS_2022_SWE
Data,Record,1420,2022-10-14T18:30,55.20765,15.50879,start,,,,V,,10,94,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,79.9,BIAS_2022_SWE
Data,Record,1421,2022-10-14T18:36,55.21162,15.48048,start,,,,V,,10,90,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,223.6,BIAS_2022_SWE
Data,Record,1422,2022-10-14T18:43,55.21556,15.45226,start,,,,V,,10,84,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,227.5,BIAS_2022_SWE
Data,Record,1423,2022-10-14T18:50,55.22496,15.43191,start,,,,V,,10,91,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,266,BIAS_2022_SWE
Data,Record,1424,2022-10-14T18:56,55.24162,15.43145,start,,,,V,,10,94,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,203.6,BIAS_2022_SWE
Data,Record,1425,2022-10-14T19:03,55.25822,15.431,start,,,,V,,10,91,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,127.4,BIAS_2022_SWE
Data,Record,1426,2022-10-14T19:09,55.27493,15.4306,start,,,,V,,10,90,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,97.8,BIAS_2022_SWE
Data,Record,1427,2022-10-14T19:15,55.29156,15.43023,start,,,,V,,10,91,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,95.8,BIAS_2022_SWE
Data,Record,1428,2022-10-14T19:22,55.30814,15.42944,start,,,,V,,10,92,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,86.4,BIAS_2022_SWE
Data,Record,1429,2022-10-14T19:28,55.32478,15.42881,start,,,,V,,10,93,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,43.2,BIAS_2022_SWE
Data,Record,1430,2022-10-14T19:35,55.34147,15.42854,start,,,,V,,10,93,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,48.2,BIAS_2022_SWE
Data,Record,1431,2022-10-14T19:41,55.35809,15.42927,start,,,,V,,10,93,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,36.2,BIAS_2022_SWE
Data,Record,1432,2022-10-14T19:48,55.37472,15.43015,start,,,,V,,10,96,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,90.7,BIAS_2022_SWE
Data,Record,1433,2022-10-14T19:54,55.39132,15.43068,start,,,,V,,10,95,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,81.7,BIAS_2022_SWE
Data,Record,1434,2022-10-14T20:01,55.40794,15.4313,start,,,,V,,10,91,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,154,BIAS_2022_SWE
Data,Record,1435,2022-10-14T20:07,55.42458,15.43205,start,,,,V,,10,89,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,140.5,BIAS_2022_SWE
Data,Record,1436,2022-10-14T20:14,55.44118,15.43252,start,,,,V,,10,87,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,57.5,BIAS_2022_SWE
Data,Record,1437,2022-10-14T20:20,55.45785,15.43291,start,,,,V,,10,85,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,75.7,BIAS_2022_SWE
Data,Record,1438,2022-10-14T20:27,55.46927,15.4162,start,,,,V,,10,85,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,48.4,BIAS_2022_SWE
Data,Record,1439,2022-10-14T20:34,55.46368,15.38885,start,,,,V,,10,86,1,distance,nmi,-60,I1,C1,DA1,DP1,,MIX,,C,m2nmi-2,43.2,BIAS_2022_SWE
